player_id,player,age,g,mp,per,ts_pct,x3pa_rate,fta_rate,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per48,obpm,dbpm,bpm,vorp,tm,season
thomais01,Isiah Thomas,27,80,2924,17.1,0.528,0.099,0.286,2.0,8.3,5.3,34.3,2.3,0.4,17.7,24.6,3.1,3.9,7.0,0.115,2.0,0.6,2.6,3.4,DETROIT PISTONS,1989
eatonma01,Mark Eaton,32,82,2914,10.6,0.513,0.0,0.491,9.4,21.8,16.1,3.8,0.7,6.5,22.3,9.2,0.0,6.5,6.6,0.108,-2.5,3.1,0.6,1.9,UTAH JAZZ,1989
ewingpa01,Patrick Ewing,26,80,2896,22.1,0.607,0.005,0.378,8.0,20.7,14.2,9.5,1.9,5.6,15.1,23.6,6.2,4.7,10.9,0.181,2.3,2.3,4.5,4.8,NEW YORK KNICKS,1989
johnsma02,Magic Johnson,29,77,2886,26.9,0.625,0.165,0.495,4.6,18.0,11.7,48.6,2.3,0.4,18.4,24.3,12.1,4.0,16.1,0.267,7.3,2.0,9.4,8.3,LOS ANGELES LAKERS,1989
malonmo01,Moses Malone,33,81,2878,21.2,0.581,0.011,0.649,14.4,21.9,18.1,5.8,1.3,2.1,14.8,23.4,6.8,3.9,10.7,0.178,3.0,-1.2,1.8,2.7,ATLANTA HAWKS,1989
mchalke01,Kevin McHale,31,78,2876,20.3,0.608,0.003,0.44,9.0,16.3,12.7,9.1,0.4,2.0,11.9,23.7,8.1,1.9,10.1,0.168,3.2,-1.1,2.1,3.0,BOSTON CELTICS,1989
perkisa01,Sam Perkins,27,78,2860,15.3,0.53,0.04,0.343,9.2,17.3,13.3,6.7,1.3,1.9,11.3,18.8,3.3,3.1,6.4,0.108,-0.1,-0.4,-0.5,1.1,DALLAS MAVERICKS,1989
harpero01,Ron Harper,25,82,2851,19.8,0.57,0.101,0.374,5.1,10.8,8.1,22.7,3.2,1.5,14.7,23.4,5.1,5.1,10.2,0.171,2.3,2.4,4.7,4.8,CLEVELAND CAVALIERS,1989
parisro01,Robert Parish,35,80,2840,21.6,0.607,0.0,0.391,14.0,26.1,20.1,9.1,1.4,2.4,14.0,20.9,6.9,3.6,10.5,0.177,3.5,-0.2,3.3,3.8,BOSTON CELTICS,1989
cummite01,Terry Cummings,27,80,2824,19.7,0.518,0.01,0.294,11.3,15.3,13.3,11.7,1.8,1.6,10.2,28.9,4.2,3.5,7.7,0.131,2.0,-0.8,1.2,2.3,MILWAUKEE BUCKS,1989
daughbr01,Brad Daugherty,23,78,2821,18.5,0.594,0.003,0.518,7.1,20.9,14.4,14.8,1.1,0.8,15.6,22.2,5.0,4.6,9.6,0.164,1.6,0.5,2.0,2.9,CLEVELAND CAVALIERS,1989
grantho01,Horace Grant,23,79,2809,13.8,0.547,0.006,0.255,10.2,17.6,14.0,8.2,1.5,1.3,12.8,15.2,3.3,3.1,6.4,0.11,-0.4,-0.2,-0.5,1.0,CHICAGO BULLS,1989
mckeyde01,Derrick McKey,22,82,2804,15.5,0.575,0.092,0.387,6.5,12.2,9.3,10.7,1.8,1.5,14.2,18.8,5.0,2.3,7.4,0.126,1.0,0.0,1.0,2.1,SEATTLE SUPERSONICS,1989
floydsl01,Sleepy Floyd,28,82,2788,16.4,0.565,0.327,0.346,1.9,9.9,5.9,35.5,2.1,0.2,19.7,18.5,4.4,3.3,7.7,0.133,2.1,0.1,2.2,2.9,HOUSTON ROCKETS,1989
adamsmi01,Michael Adams,26,77,2787,17.5,0.567,0.431,0.363,2.5,8.3,5.2,22.2,2.7,0.2,12.5,19.7,5.4,2.9,8.3,0.143,2.7,0.2,2.9,3.4,DENVER NUGGETS,1989
baileth01,Thurl Bailey,27,82,2777,15.6,0.544,0.004,0.346,5.0,12.3,8.9,8.5,0.8,2.0,12.4,25.5,2.4,4.1,6.5,0.113,0.1,-0.4,-0.3,1.2,UTAH JAZZ,1989
leverfa01,Fat Lever,28,71,2745,20.6,0.513,0.054,0.282,6.7,18.9,12.4,26.9,3.2,0.4,10.3,21.3,5.1,4.2,9.2,0.161,3.4,1.8,5.2,5.0,DENVER NUGGETS,1989
gminsmi01,Mike Gminski,29,82,2739,18.5,0.535,0.005,0.292,8.7,22.9,15.7,7.4,0.8,2.3,8.9,21.9,4.8,2.2,7.0,0.122,1.7,-1.3,0.4,1.6,PHILADELPHIA 76ERS,1989
anderwi01,Willie Anderson,22,81,2738,16.6,0.534,0.016,0.225,5.8,11.1,8.4,21.1,2.5,1.4,15.6,23.8,2.1,2.8,4.9,0.085,0.8,0.4,1.3,2.3,SAN ANTONIO SPURS,1989
pricema01,Mark Price,24,75,2728,20.6,0.623,0.21,0.29,2.1,7.0,4.7,33.8,2.1,0.1,15.7,21.0,8.0,3.3,11.3,0.199,4.5,0.0,4.5,4.5,CLEVELAND CAVALIERS,1989
richmmi01,Mitch Richmond,23,79,2717,17.2,0.541,0.065,0.365,5.8,11.4,8.6,17.6,1.4,0.3,14.3,26.2,3.6,1.9,5.6,0.098,1.3,-1.4,-0.1,1.3,GOLDEN STATE WARRIORS,1989
kerseje01,Jerome Kersey,26,76,2716,16.6,0.511,0.018,0.327,9.5,15.8,12.6,12.2,2.3,1.8,11.4,20.8,3.5,3.3,6.8,0.121,0.8,0.6,1.4,2.3,PORTLAND TRAIL BLAZERS,1989
duckwke01,Kevin Duckworth,24,79,2662,13.9,0.531,0.002,0.369,9.7,16.4,12.9,3.1,1.0,1.1,12.9,22.4,2.5,2.3,4.8,0.086,-1.4,-2.0,-3.5,-1.0,PORTLAND TRAIL BLAZERS,1989
garlawi01,Winston Garland,24,79,2661,14.7,0.483,0.04,0.234,3.8,8.5,6.2,24.9,2.9,0.3,13.6,19.5,1.9,2.6,4.5,0.082,-0.7,0.6,-0.1,1.3,GOLDEN STATE WARRIORS,1989
lewisre01,Reggie Lewis,23,81,2657,17.6,0.534,0.018,0.291,5.1,11.1,8.1,12.4,2.3,1.6,9.2,24.1,4.4,2.4,6.9,0.124,1.2,0.3,1.4,2.3,BOSTON CELTICS,1989
laimbbi01,Bill Laimbeer,31,81,2640,16.6,0.557,0.096,0.236,6.2,26.1,16.6,9.8,1.0,2.3,11.5,18.2,4.0,5.0,9.0,0.164,1.1,2.1,3.2,3.4,DETROIT PISTONS,1989
anderro01,Ron Anderson,30,82,2618,15.3,0.531,0.01,0.199,7.1,10.3,8.7,7.9,1.3,0.5,9.1,21.9,3.5,0.9,4.4,0.081,0.6,-2.0,-1.3,0.4,PHILADELPHIA 76ERS,1989
sparrro01,Rory Sparrow,30,80,2613,11.7,0.486,0.075,0.109,2.3,7.2,4.6,25.6,1.9,0.4,16.5,19.2,0.0,1.6,1.6,0.029,-1.5,-0.8,-2.3,-0.2,MIAMI HEAT,1989
scottby01,Byron Scott,27,74,2605,16.6,0.558,0.161,0.189,3.3,9.2,6.5,13.1,2.1,0.6,10.8,23.1,4.1,2.6,6.8,0.125,1.1,-0.1,1.0,1.9,LOS ANGELES LAKERS,1989
oaklech01,Charles Oakley,25,82,2604,14.8,0.56,0.057,0.305,14.3,22.7,18.4,9.3,1.8,0.3,20.7,17.8,2.5,3.3,5.7,0.106,0.1,-0.5,-0.4,1.0,NEW YORK KNICKS,1989
aguirma01,Mark Aguirre,29,80,2597,16.4,0.524,0.137,0.309,6.4,10.0,8.3,17.9,0.9,0.8,12.6,27.4,2.4,2.1,4.5,0.082,1.4,-1.3,0.1,1.4,TOT,1989
sikmaja01,Jack Sikma,33,80,2587,15.8,0.554,0.259,0.352,6.2,21.9,13.9,15.5,1.6,1.5,13.1,17.8,4.5,3.7,8.1,0.151,1.5,1.4,2.8,3.2,MILWAUKEE BUCKS,1989
benjabe01,Benoit Benjamin,24,79,2585,17.4,0.593,0.002,0.47,6.8,21.9,14.4,8.7,1.0,4.7,17.8,20.3,2.3,2.9,5.1,0.095,-0.4,0.8,0.3,1.5,LOS ANGELES CLIPPERS,1989
hawkihe01,Hersey Hawkins,22,79,2577,14.2,0.544,0.171,0.299,2.2,7.6,4.9,13.0,2.3,0.8,12.6,20.3,2.7,1.3,4.0,0.075,0.1,-0.3,-0.2,1.2,PHILADELPHIA 76ERS,1989
walkeda01,Darrell Walker,27,79,2565,13.4,0.469,0.013,0.27,5.5,16.5,10.8,25.0,2.9,0.5,19.5,14.8,0.5,3.3,3.7,0.07,-1.1,1.9,0.9,1.8,WASHINGTON BULLETS,1989
kingbe01,Bernard King,32,81,2559,17.7,0.535,0.022,0.322,5.4,11.2,8.2,18.2,1.2,0.3,12.7,28.1,3.3,1.7,4.9,0.092,1.7,-1.3,0.5,1.6,WASHINGTON BULLETS,1989
flemive01,Vern Fleming,26,76,2552,15.8,0.572,0.028,0.373,3.9,9.2,6.7,28.1,1.5,0.3,16.8,18.7,4.6,1.1,5.6,0.106,1.5,-0.5,1.0,1.9,INDIANA PACERS,1989
hinsoro01,Roy Hinson,27,82,2542,14.7,0.54,0.002,0.409,6.4,16.7,11.4,4.3,0.6,2.8,12.0,22.2,2.4,2.0,4.4,0.084,-1.4,-0.7,-2.2,-0.1,NEW JERSEY NETS,1989
cagemi01,Michael Cage,27,80,2536,14.7,0.553,0.006,0.421,11.8,22.3,16.9,6.4,1.7,1.2,14.2,13.7,3.7,2.9,6.7,0.126,0.6,-0.1,0.5,1.6,SEATTLE SUPERSONICS,1989
millere01,Reggie Miller,23,74,2536,15.7,0.602,0.294,0.409,3.4,9.1,6.4,12.9,1.8,0.7,12.7,18.5,5.2,1.3,6.5,0.124,2.0,0.0,2.0,2.5,INDIANA PACERS,1989
connele01,Lester Conner,29,82,2532,17.2,0.531,0.055,0.398,4.3,11.6,7.8,33.2,3.4,0.1,18.6,15.8,3.6,2.6,6.2,0.118,1.0,1.3,2.3,2.7,NEW JERSEY NETS,1989
nancela01,Larry Nance,29,73,2526,19.9,0.59,0.004,0.363,7.4,18.0,13.0,9.2,1.1,4.7,9.9,19.9,5.7,4.7,10.3,0.197,1.9,2.0,3.9,3.8,CLEVELAND CAVALIERS,1989
theusre01,Reggie Theus,31,82,2517,16.1,0.534,0.054,0.314,3.7,6.9,5.2,23.2,2.1,0.4,13.8,22.8,3.9,2.0,5.9,0.113,0.8,-0.3,0.6,1.6,ATLANTA HAWKS,1989
greenac01,A.C. Green,25,82,2510,17.8,0.594,0.022,0.474,12.3,20.0,16.4,5.5,1.8,1.2,11.5,17.0,5.8,3.5,9.4,0.179,1.8,-0.2,1.6,2.3,LOS ANGELES LAKERS,1989
hornaje01,Jeff Hornacek,25,78,2487,16.3,0.545,0.091,0.2,3.4,7.8,5.7,24.2,2.4,0.2,10.3,17.2,4.9,2.8,7.7,0.149,1.5,1.2,2.7,3.0,PHOENIX SUNS,1989
jacksma01,Mark Jackson,23,72,2477,18.3,0.535,0.234,0.252,4.6,10.8,7.7,33.7,2.6,0.2,16.6,21.3,4.8,2.5,7.2,0.14,3.4,0.0,3.5,3.4,NEW YORK KNICKS,1989
krystla01,Larry Krystkowiak,24,80,2472,14.2,0.552,0.016,0.458,9.1,19.6,14.3,6.1,1.8,0.2,13.8,17.9,3.1,3.2,6.3,0.122,-0.4,-0.5,-0.9,0.7,MILWAUKEE BUCKS,1989
willihe01,Herb Williams,30,76,2470,10.6,0.471,0.007,0.263,6.3,19.7,13.3,7.1,0.9,3.2,15.3,16.6,-1.2,2.6,1.4,0.027,-2.7,0.4,-2.3,-0.2,TOT,1989
riverdo01,Doc Rivers,27,76,2462,18.4,0.548,0.152,0.352,3.9,8.9,6.3,30.0,3.6,1.0,14.4,18.2,5.4,3.2,8.5,0.167,2.4,2.4,4.8,4.2,ATLANTA HAWKS,1989
willibu01,Buck Williams,28,74,2446,14.6,0.569,0.004,0.456,11.0,21.0,15.8,4.6,1.2,0.9,14.4,16.5,3.0,2.1,5.2,0.101,-0.5,-0.8,-1.2,0.5,NEW JERSEY NETS,1989
longgr01,Grant Long,22,82,2435,13.7,0.561,0.007,0.587,10.7,14.7,12.6,9.1,2.4,1.2,18.8,17.9,2.0,2.7,4.6,0.091,-1.4,0.3,-1.1,0.5,MIAMI HEAT,1989
mccraro01,Rodney McCray,27,68,2435,13.1,0.513,0.03,0.321,6.2,16.6,11.3,16.9,1.1,0.9,16.8,16.8,1.1,1.8,2.9,0.057,-0.2,-0.2,-0.4,1.0,SACRAMENTO KINGS,1989
tisdawa01,Wayman Tisdale,24,79,2434,17.5,0.568,0.004,0.396,8.6,18.6,13.7,8.3,1.1,1.2,12.4,23.7,3.9,2.0,5.9,0.117,0.6,-0.7,-0.1,1.2,TOT,1989
dantlad01,Adrian Dantley,33,73,2422,17.4,0.581,0.001,0.595,5.5,9.0,7.3,10.9,0.9,0.3,11.9,24.3,5.5,1.9,7.4,0.147,1.6,-0.9,0.7,1.6,TOT,1989
malonje01,Jeff Malone,27,76,2418,16.7,0.529,0.013,0.241,2.4,5.8,4.0,14.9,0.8,0.3,9.6,28.6,3.2,0.9,4.1,0.081,1.4,-2.1,-0.7,0.8,WASHINGTON BULLETS,1989
wilkige01,Gerald Wilkins,25,81,2414,13.8,0.512,0.168,0.24,4.3,7.0,5.6,15.3,2.2,0.5,13.0,20.9,2.4,1.9,4.3,0.086,0.1,-0.3,-0.2,1.1,NEW YORK KNICKS,1989
willijo02,John Williams,22,82,2413,18.8,0.525,0.076,0.309,6.9,19.6,13.0,20.9,2.8,1.7,12.8,20.4,3.3,3.5,6.9,0.136,2.4,2.2,4.6,4.0,WASHINGTON BULLETS,1989
pippesc01,Scottie Pippen,23,73,2413,14.9,0.524,0.089,0.347,6.8,14.3,10.7,15.1,2.9,1.5,16.6,21.3,0.7,3.3,4.0,0.08,-0.5,1.0,0.4,1.5,CHICAGO BULLS,1989
dumarjo01,Joe Dumars,25,69,2408,16.8,0.571,0.032,0.339,2.8,5.2,4.0,24.3,1.3,0.1,14.6,21.6,4.8,2.2,7.0,0.14,2.2,-0.2,1.9,2.4,DETROIT PISTONS,1989
andergr01,Greg Anderson,24,82,2401,14.9,0.516,0.003,0.441,11.2,20.2,15.5,3.7,2.0,2.6,14.2,20.6,0.4,3.1,3.4,0.069,-1.1,-0.8,-2.0,0.0,SAN ANTONIO SPURS,1989
mcdanxa01,Xavier McDaniel,25,82,2385,18.6,0.533,0.026,0.308,8.0,12.4,10.2,9.1,1.7,1.0,11.8,29.8,3.5,1.8,5.3,0.107,1.2,-1.8,-0.6,0.8,SEATTLE SUPERSONICS,1989
griffda01,Darrell Griffith,30,82,2382,12.3,0.504,0.188,0.174,3.9,11.0,7.7,8.9,1.8,0.6,11.1,22.5,0.2,3.7,3.9,0.078,-1.7,0.0,-1.7,0.2,UTAH JAZZ,1989
aingeda01,Danny Ainge,29,73,2377,18.0,0.554,0.29,0.228,3.3,8.7,6.0,25.3,1.9,0.2,11.1,22.6,5.2,1.4,6.7,0.135,2.9,-0.4,2.5,2.7,TOT,1989
edwarke01,Kevin Edwards,23,79,2349,12.6,0.46,0.033,0.175,3.9,8.8,6.3,24.3,2.9,0.7,17.1,24.8,-2.3,2.2,-0.2,-0.003,-1.6,-0.3,-1.9,0.1,MIAMI HEAT,1989
mcmilna01,Nate McMillan,24,75,2341,14.5,0.468,0.144,0.39,6.6,12.1,9.3,36.4,3.2,1.1,27.1,13.3,1.7,2.7,4.4,0.09,0.7,1.3,2.1,2.4,SEATTLE SUPERSONICS,1989
newmajo01,Johnny Newman,25,81,2336,15.3,0.582,0.3,0.367,4.3,5.5,4.9,9.4,2.2,0.6,12.1,21.0,4.9,1.8,6.7,0.138,1.2,-0.1,1.1,1.8,NEW YORK KNICKS,1989
cartwbi01,Bill Cartwright,31,78,2333,11.0,0.535,0.0,0.401,7.8,17.7,12.9,5.4,0.4,1.1,17.4,20.1,0.1,2.0,2.1,0.042,-3.1,-1.9,-5.0,-1.7,CHICAGO BULLS,1989
thompla01,LaSalle Thompson,27,76,2329,15.6,0.544,0.001,0.331,10.7,22.7,16.8,5.2,1.6,2.3,15.5,20.4,1.5,2.9,4.4,0.09,-1.1,-0.3,-1.4,0.4,TOT,1989
johnsde01,Dennis Johnson,34,72,2309,11.5,0.498,0.078,0.306,1.6,7.8,4.7,26.6,2.0,0.5,19.5,16.2,1.0,1.5,2.5,0.051,-1.4,-0.3,-1.7,0.2,BOSTON CELTICS,1989
tripuke01,Kelly Tripucka,29,71,2302,17.7,0.558,0.069,0.418,3.6,9.5,6.4,15.7,1.8,0.4,14.1,29.8,2.4,0.9,3.3,0.069,1.5,-1.3,0.2,1.3,CHARLOTTE HORNETS,1989
shawbr01,Brian Shaw,22,82,2301,12.2,0.472,0.019,0.192,6.0,12.7,9.4,27.0,1.7,0.7,20.2,16.8,0.5,1.7,2.2,0.046,-0.6,0.0,-0.7,0.8,BOSTON CELTICS,1989
cheekma01,Maurice Cheeks,32,71,2298,16.5,0.527,0.019,0.28,1.9,7.1,4.5,32.6,2.2,0.4,12.9,16.2,4.3,1.0,5.3,0.11,2.1,-0.3,1.8,2.2,PHILADELPHIA 76ERS,1989
roberal01,Alvin Robertson,26,65,2287,17.2,0.523,0.047,0.263,7.2,11.4,9.2,25.5,4.0,0.9,17.7,22.2,1.3,3.1,4.4,0.093,0.8,1.8,2.5,2.6,SAN ANTONIO SPURS,1989
thompbi01,Billy Thompson,25,79,2273,13.4,0.524,0.006,0.313,11.5,17.0,14.1,11.8,1.2,2.8,18.8,17.9,0.6,2.3,2.8,0.06,-1.4,0.2,-1.3,0.4,MIAMI HEAT,1989
woodsmi01,Mike Woodson,30,81,2259,12.0,0.503,0.095,0.253,2.5,6.8,4.6,13.5,1.9,0.5,11.6,20.9,1.1,2.3,3.5,0.074,-1.7,0.1,-1.6,0.2,HOUSTON ROCKETS,1989
pressha01,Harold Pressley,25,80,2257,15.7,0.529,0.338,0.141,10.1,13.0,11.5,11.3,2.0,1.9,11.8,19.1,2.7,2.1,4.8,0.102,1.7,0.2,1.9,2.2,SACRAMENTO KINGS,1989
rambiku01,Kurt Rambis,30,75,2233,16.1,0.565,0.005,0.396,12.7,22.7,17.4,9.9,2.1,1.5,16.7,16.2,2.6,2.3,4.8,0.104,0.2,0.2,0.3,1.3,CHARLOTTE HORNETS,1989
humphja01,Jay Humphries,26,73,2220,14.6,0.539,0.132,0.221,3.6,6.3,4.9,25.9,3.1,0.1,17.0,17.6,2.4,2.5,4.9,0.105,0.3,1.0,1.3,1.8,MILWAUKEE BUCKS,1989
chapmre01,Rex Chapman,21,75,2219,12.6,0.467,0.15,0.153,3.5,5.9,4.7,12.6,1.5,0.7,7.7,27.1,-0.7,0.4,-0.2,-0.005,-1.0,-2.2,-3.2,-0.7,CHARLOTTE HORNETS,1989
rodmade01,Dennis Rodman,27,82,2208,16.3,0.613,0.049,0.292,17.6,21.7,19.8,6.3,1.3,2.1,17.4,14.1,4.1,3.9,8.1,0.175,1.0,1.1,2.2,2.3,DETROIT PISTONS,1989
levincl01,Cliff Levingston,28,80,2184,13.4,0.563,0.009,0.336,9.5,15.4,12.4,4.7,2.2,1.9,13.9,14.1,2.7,2.8,5.5,0.121,-0.7,0.9,0.2,1.2,ATLANTA HAWKS,1989
presspa01,Paul Pressey,30,67,2170,15.0,0.539,0.085,0.372,3.8,10.2,7.0,28.1,2.7,1.3,19.6,17.9,2.1,2.7,4.8,0.105,0.6,1.5,2.2,2.3,MILWAUKEE BUCKS,1989
smithch01,Charles Smith,23,71,2161,15.6,0.55,0.003,0.448,8.6,14.4,11.5,6.9,1.4,2.3,12.2,21.8,2.4,1.6,4.0,0.089,-0.8,-0.9,-1.7,0.2,LOS ANGELES CLIPPERS,1989
reidro01,Robert Reid,33,82,2152,12.2,0.464,0.043,0.161,4.0,11.9,7.8,11.4,1.2,0.5,7.5,26.8,-0.8,0.7,-0.1,-0.002,-2.0,-2.1,-4.1,-1.1,CHARLOTTE HORNETS,1989
williho01,Hot Rod Williams,26,82,2125,17.6,0.566,0.006,0.449,9.7,15.3,12.7,7.2,1.8,3.6,10.8,18.8,3.8,3.8,7.7,0.173,0.7,1.5,2.2,2.3,CLEVELAND CAVALIERS,1989
gilliar01,Armen Gilliam,24,74,2120,15.7,0.548,0.0,0.347,8.7,18.1,13.6,3.4,1.2,0.7,11.6,22.7,2.3,2.7,5.1,0.115,-0.1,-1.0,-1.1,0.5,PHOENIX SUNS,1989
sandemi01,Mike Sanders,28,82,2102,10.5,0.482,0.014,0.184,5.6,10.6,8.2,8.8,2.1,0.9,11.6,18.1,0.0,3.1,3.1,0.071,-3.0,0.7,-2.3,-0.2,CLEVELAND CAVALIERS,1989
morrich01,Chris Morris,23,76,2096,15.0,0.528,0.193,0.281,9.7,11.5,10.5,8.8,2.3,1.7,15.7,23.6,0.8,2.0,2.8,0.064,0.0,-0.3,-0.3,0.9,NEW JERSEY NETS,1989
piercri01,Ricky Pierce,29,75,2078,18.6,0.573,0.035,0.292,4.5,6.5,5.5,12.4,1.8,0.6,8.9,25.2,5.0,1.7,6.7,0.155,2.3,-0.4,1.9,2.0,MILWAUKEE BUCKS,1989
catlete01,Terry Catledge,25,79,2077,12.6,0.518,0.007,0.373,11.6,18.8,15.0,5.0,1.1,0.7,13.1,17.6,1.4,1.9,3.3,0.077,-1.6,-1.4,-3.0,-0.5,WASHINGTON BULLETS,1989
johnsvi01,Vinnie Johnson,32,82,2073,17.3,0.508,0.044,0.264,6.2,7.6,7.0,18.4,1.8,0.5,8.6,25.1,3.4,2.4,5.9,0.136,1.6,0.6,2.3,2.2,DETROIT PISTONS,1989
maxweve01,Vernon Maxwell,23,79,2065,12.1,0.496,0.156,0.294,2.5,8.5,5.4,20.7,1.9,0.2,16.0,20.9,0.1,1.4,1.5,0.035,-1.3,-1.2,-2.5,-0.3,SAN ANTONIO SPURS,1989
curetea01,Earl Cureton,31,82,2047,10.1,0.512,0.002,0.265,9.7,17.1,13.2,8.4,1.2,1.8,18.0,12.7,0.3,1.2,1.5,0.035,-2.7,-0.2,-2.9,-0.4,CHARLOTTE HORNETS,1989
johnsed03,Eddie Johnson,29,70,2043,19.4,0.564,0.141,0.204,5.0,10.7,8.0,12.2,1.1,0.2,8.4,28.3,4.6,1.9,6.5,0.152,3.3,-1.1,2.1,2.1,PHOENIX SUNS,1989
smitsri01,Rik Smits,22,82,2041,15.6,0.557,0.001,0.342,10.7,16.2,13.6,5.2,0.9,4.3,13.2,20.3,2.4,1.9,4.3,0.101,-0.9,0.2,-0.8,0.6,INDIANA PACERS,1989
mcgeemi01,Mike McGee,29,80,2027,13.2,0.529,0.278,0.157,3.9,6.6,5.2,9.1,1.9,0.4,11.2,22.3,1.2,1.1,2.3,0.055,-0.5,-0.8,-1.3,0.4,NEW JERSEY NETS,1989
