player_id,player,age,g,mp,per,ts_pct,x3pa_rate,fta_rate,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per48,obpm,dbpm,bpm,vorp,tm,season
portete01,Terry Porter,24,82,2991,18.1,0.592,0.078,0.364,2.3,11.3,6.8,35.9,2.3,0.3,19.1,16.8,6.5,3.3,9.8,0.157,2.6,0.6,3.2,4.0,PORTLAND TRAIL BLAZERS,1988
roberal01,Alvin Robertson,25,82,2978,18.9,0.513,0.067,0.259,5.9,12.2,9.0,26.1,3.8,1.3,13.8,24.1,3.1,2.8,5.8,0.094,1.7,1.2,2.9,3.7,SAN ANTONIO SPURS,1988
birdla01,Larry Bird,31,76,2965,27.8,0.608,0.142,0.271,4.6,22.3,14.0,25.7,2.1,1.1,10.2,30.2,11.2,3.8,15.0,0.243,7.8,1.0,8.8,8.1,BOSTON CELTICS,1988
gminsmi01,Mike Gminski,28,81,2961,16.8,0.526,0.002,0.348,9.5,22.7,15.9,7.4,1.1,2.4,12.0,21.0,3.4,3.0,6.5,0.105,0.7,-0.5,0.1,1.6,TOT,1988
daughbr01,Brad Daugherty,22,79,2957,16.2,0.563,0.002,0.488,6.2,19.9,13.2,17.3,0.8,1.1,16.9,22.8,3.0,3.6,6.6,0.107,0.7,-0.1,0.5,1.9,CLEVELAND CAVALIERS,1988
wilkido01,Dominique Wilkins,28,78,2948,23.7,0.534,0.066,0.335,7.9,11.0,9.5,13.5,1.7,1.0,8.9,35.2,7.0,2.8,9.8,0.16,5.4,-1.1,4.3,4.7,ATLANTA HAWKS,1988
thomais01,Isiah Thomas,26,81,2927,18.2,0.521,0.072,0.294,2.5,8.0,5.3,35.0,2.4,0.3,15.3,25.4,3.8,3.7,7.6,0.124,2.6,0.4,3.0,3.7,DETROIT PISTONS,1988
sikmaja01,Jack Sikma,32,82,2923,17.4,0.558,0.013,0.329,7.5,19.8,13.7,14.1,1.6,1.6,11.5,19.7,5.4,3.9,9.4,0.154,1.3,1.1,2.3,3.2,MILWAUKEE BUCKS,1988
laimbbi01,Bill Laimbeer,30,82,2897,15.1,0.546,0.042,0.232,6.5,25.1,16.0,9.6,1.1,1.6,11.8,16.5,3.8,5.0,8.8,0.146,0.5,1.7,2.2,3.1,DETROIT PISTONS,1988
kerseje01,Jerome Kersey,25,79,2888,17.3,0.542,0.012,0.323,7.9,16.7,12.3,11.7,2.0,1.3,10.3,21.3,4.8,3.8,8.6,0.144,1.2,0.6,1.8,2.8,PORTLAND TRAIL BLAZERS,1988
cheekma01,Maurice Cheeks,31,79,2871,18.0,0.551,0.025,0.318,2.4,7.9,5.1,33.6,2.9,0.5,14.0,16.9,6.1,2.2,8.3,0.138,2.6,0.8,3.4,3.9,PHILADELPHIA 76ERS,1988
stockjo01,John Stockton,25,82,2842,23.2,0.645,0.085,0.41,2.1,6.6,4.5,54.8,4.0,0.3,21.9,17.2,9.2,4.9,14.1,0.238,5.2,3.3,8.5,7.6,UTAH JAZZ,1988
olajuha01,Hakeem Olajuwon,25,79,2825,23.4,0.555,0.003,0.396,11.2,24.1,17.7,9.2,2.7,4.2,13.0,26.5,4.4,6.3,10.7,0.182,2.2,2.2,4.4,4.6,HOUSTON ROCKETS,1988
englial01,Alex English,34,80,2818,19.8,0.535,0.004,0.222,6.0,8.0,7.0,20.5,1.1,0.5,8.8,28.4,5.3,2.2,7.6,0.129,3.4,-1.4,2.0,2.9,DENVER NUGGETS,1988
oaklech01,Charles Oakley,24,82,2816,15.4,0.543,0.015,0.463,13.4,30.0,21.7,12.0,1.2,0.6,20.5,17.9,2.0,4.7,6.7,0.114,-0.5,-0.1,-0.6,1.0,CHICAGO BULLS,1988
persoch01,Chuck Person,23,79,2807,13.9,0.501,0.141,0.157,6.7,14.2,10.5,16.5,1.3,0.2,13.6,23.3,0.6,2.8,3.3,0.057,0.3,-0.7,-0.4,1.1,INDIANA PACERS,1988
baileth01,Thurl Bailey,26,82,2804,16.3,0.547,0.002,0.317,5.4,14.6,10.2,8.6,0.8,2.6,11.5,24.2,2.7,4.1,6.8,0.116,0.3,-0.1,0.2,1.6,UTAH JAZZ,1988
ellisda01,Dale Ellis,27,75,2790,19.3,0.572,0.171,0.26,6.6,7.2,6.9,11.4,1.3,0.2,9.2,26.8,7.4,1.6,9.0,0.155,4.3,-1.8,2.5,3.2,SEATTLE SUPERSONICS,1988
adamsmi01,Michael Adams,25,82,2778,15.6,0.56,0.409,0.215,1.5,7.2,4.2,22.5,2.8,0.3,12.4,16.2,4.4,3.2,7.5,0.13,1.5,0.9,2.5,3.1,DENVER NUGGETS,1988
baglejo01,John Bagley,27,82,2774,12.4,0.503,0.18,0.201,2.5,8.5,5.4,25.8,1.9,0.2,17.1,17.9,0.8,1.7,2.6,0.044,-0.7,-0.7,-1.4,0.4,NEW JERSEY NETS,1988
flemive01,Vern Fleming,25,80,2733,17.5,0.573,0.015,0.335,4.3,10.3,7.3,29.3,2.1,0.2,15.3,17.7,5.6,2.8,8.4,0.148,1.9,0.9,2.8,3.3,INDIANA PACERS,1988
dumarjo01,Joe Dumars,24,82,2732,13.7,0.53,0.02,0.321,2.6,5.5,4.1,20.0,1.6,0.3,13.6,19.3,3.2,2.7,5.9,0.103,0.3,0.3,0.6,1.8,DETROIT PISTONS,1988
eatonma01,Mark Eaton,31,82,2731,9.5,0.457,0.0,0.353,9.5,18.3,14.1,2.5,0.7,6.4,17.3,11.3,-1.1,5.2,4.1,0.072,-3.8,2.0,-1.8,0.1,UTAH JAZZ,1988
wilkige01,Gerald Wilkins,24,81,2703,13.7,0.493,0.097,0.184,4.4,7.2,5.7,19.1,1.6,0.5,12.9,24.7,1.1,2.3,3.4,0.061,0.4,-0.8,-0.4,1.1,NEW YORK KNICKS,1988
mcdanxa01,Xavier McDaniel,24,78,2703,18.2,0.528,0.036,0.279,8.4,13.3,10.8,15.2,1.7,1.2,12.4,26.8,3.6,2.6,6.2,0.11,2.2,-0.8,1.4,2.3,SEATTLE SUPERSONICS,1988
stipast01,Steve Stipanovich,27,80,2692,15.0,0.558,0.018,0.379,6.4,20.4,13.5,9.5,1.6,1.5,13.9,17.6,3.0,3.8,6.9,0.123,-0.3,1.3,1.0,2.1,INDIANA PACERS,1988
malonmo01,Moses Malone,32,79,2692,21.1,0.577,0.006,0.632,15.3,21.5,18.3,6.4,1.1,1.6,15.2,25.2,5.7,3.4,9.2,0.163,3.0,-1.4,1.6,2.5,WASHINGTON BULLETS,1988
mccraro01,Rodney McCray,26,81,2689,15.1,0.554,0.005,0.492,9.1,15.4,12.3,13.1,1.0,1.1,13.7,15.7,4.4,3.2,7.6,0.135,1.2,0.4,1.6,2.5,HOUSTON ROCKETS,1988
chambto01,Tom Chambers,28,82,2680,16.8,0.526,0.08,0.38,5.5,15.3,10.3,11.9,1.6,1.2,11.6,27.0,3.7,2.7,6.4,0.114,0.8,-0.8,0.0,1.3,SEATTLE SUPERSONICS,1988
johnsde01,Dennis Johnson,33,77,2670,14.0,0.52,0.057,0.371,2.9,7.4,5.3,28.8,1.7,0.6,17.3,18.1,3.4,1.7,5.0,0.091,0.7,-0.6,0.1,1.4,BOSTON CELTICS,1988
cagemi01,Michael Cage,26,72,2660,16.4,0.537,0.001,0.619,14.3,23.5,18.8,6.2,1.6,1.2,14.1,17.3,2.9,3.8,6.7,0.121,0.0,-0.6,-0.6,0.9,LOS ANGELES CLIPPERS,1988
malonje01,Jeff Malone,26,80,2655,16.1,0.537,0.018,0.279,1.8,6.9,4.3,14.9,0.9,0.3,10.1,26.4,4.0,1.5,5.6,0.101,1.0,-1.4,-0.3,1.1,WASHINGTON BULLETS,1988
worthja01,James Worthy,26,75,2655,18.2,0.571,0.014,0.262,5.8,10.0,8.0,16.2,1.3,1.2,10.7,22.8,5.5,2.4,7.9,0.143,2.6,-0.2,2.3,2.9,LOS ANGELES LAKERS,1988
theusre01,Reggie Theus,30,73,2653,16.5,0.529,0.045,0.292,2.9,6.6,4.8,27.2,1.1,0.3,13.6,26.1,3.4,0.3,3.7,0.066,1.5,-2.4,-0.9,0.7,SACRAMENTO KINGS,1988
johnsma02,Magic Johnson,28,72,2637,23.1,0.581,0.056,0.491,4.0,14.8,9.7,45.4,2.1,0.3,18.2,23.4,7.8,3.1,10.9,0.199,5.2,0.8,6.0,5.3,LOS ANGELES LAKERS,1988
willibu01,Buck Williams,27,70,2637,18.2,0.603,0.001,0.623,12.6,24.4,18.3,6.5,1.3,1.0,15.1,20.0,4.8,2.8,7.6,0.138,1.3,-1.1,0.2,1.5,NEW JERSEY NETS,1988
greenac01,A.C. Green,24,82,2636,14.5,0.581,0.003,0.592,11.1,19.1,15.3,4.5,1.6,1.0,12.9,14.7,4.5,3.4,7.9,0.144,0.4,-0.1,0.3,1.5,LOS ANGELES LAKERS,1988
cummite01,Terry Cummings,26,76,2629,17.4,0.516,0.002,0.292,7.9,15.8,11.8,11.6,1.5,1.0,9.8,27.9,2.2,2.9,5.2,0.094,0.7,-0.7,-0.1,1.3,MILWAUKEE BUCKS,1988
pricema01,Mark Price,23,80,2626,17.6,0.589,0.152,0.259,2.5,5.5,4.0,28.1,1.9,0.3,14.5,20.6,5.6,2.2,7.8,0.143,2.9,-0.7,2.2,2.8,CLEVELAND CAVALIERS,1988
aguirma01,Mark Aguirre,28,77,2610,21.9,0.539,0.109,0.321,7.7,10.3,9.0,18.4,1.3,1.3,10.2,31.6,6.5,2.3,8.8,0.163,4.6,-0.8,3.8,3.9,DALLAS MAVERICKS,1988
hinsoro01,Roy Hinson,26,77,2592,14.8,0.543,0.002,0.377,6.9,16.4,11.6,6.0,1.3,3.2,13.5,20.4,1.9,2.6,4.5,0.083,-1.1,0.0,-1.1,0.6,TOT,1988
blackro01,Rolando Blackman,28,71,2580,16.0,0.544,0.005,0.361,3.5,6.8,5.2,15.1,1.2,0.4,10.6,21.8,5.1,1.6,6.8,0.126,1.0,-0.8,0.2,1.4,DALLAS MAVERICKS,1988
ewingpa01,Patrick Ewing,25,82,2546,21.9,0.594,0.003,0.402,10.7,20.0,15.2,8.3,2.0,6.0,17.1,26.8,3.4,4.7,8.1,0.154,1.9,2.4,4.2,4.0,NEW YORK KNICKS,1988
woodsmi01,Mike Woodson,29,80,2534,14.7,0.509,0.062,0.27,2.6,5.5,4.0,18.5,2.0,0.6,11.6,25.7,1.1,2.0,3.1,0.058,-0.8,-0.4,-1.2,0.5,LOS ANGELES CLIPPERS,1988
donalja01,James Donaldson,30,81,2523,12.4,0.616,0.0,0.497,10.8,21.5,16.3,3.4,0.8,2.4,19.6,9.4,3.0,3.3,6.2,0.119,-0.4,0.4,0.0,1.3,DALLAS MAVERICKS,1988
floydsl01,Sleepy Floyd,27,77,2514,15.4,0.513,0.074,0.365,3.3,9.3,6.3,30.5,1.8,0.3,16.5,21.6,2.2,2.1,4.4,0.084,0.6,-0.4,0.2,1.4,TOT,1988
riverdo01,Doc Rivers,26,80,2502,20.4,0.527,0.037,0.473,3.7,12.7,8.1,42.1,2.8,1.0,16.3,21.6,5.1,3.2,8.3,0.159,3.4,1.6,4.9,4.4,ATLANTA HAWKS,1988
perkisa01,Sam Perkins,26,75,2499,15.0,0.521,0.034,0.379,8.9,17.1,13.1,6.7,1.5,1.2,10.4,18.9,3.7,3.0,6.7,0.128,-0.3,0.0,-0.3,1.1,DALLAS MAVERICKS,1988
presspa01,Paul Pressey,29,75,2484,17.0,0.572,0.056,0.509,5.9,11.1,8.5,29.6,2.2,0.8,18.7,17.9,4.3,2.7,7.1,0.136,1.8,1.3,3.0,3.2,MILWAUKEE BUCKS,1988
mcmilna01,Nate McMillan,23,82,2453,15.9,0.532,0.048,0.413,5.2,10.4,7.7,35.9,3.3,1.2,24.4,12.7,3.4,3.1,6.5,0.127,1.4,1.9,3.3,3.3,SEATTLE SUPERSONICS,1988
willijo02,John Williams,21,82,2428,14.9,0.512,0.042,0.281,5.8,14.7,10.2,14.3,2.4,0.8,12.4,19.8,1.9,3.1,5.0,0.098,0.1,1.2,1.3,2.0,WASHINGTON BULLETS,1988
wittmra01,Randy Wittman,28,82,2412,11.6,0.498,0.0,0.113,1.8,6.1,3.9,17.5,1.0,0.5,9.0,15.8,2.2,1.3,3.5,0.07,-0.7,-0.5,-1.2,0.5,ATLANTA HAWKS,1988
mchalke01,Kevin McHale,30,64,2390,21.9,0.656,0.0,0.476,8.4,17.5,13.3,10.5,0.6,2.2,11.3,22.3,8.2,2.0,10.2,0.205,4.0,-0.5,3.5,3.3,BOSTON CELTICS,1988
nancela01,Larry Nance,28,67,2383,20.3,0.586,0.007,0.424,9.3,19.8,14.6,12.9,1.3,3.9,12.4,21.7,5.1,2.9,8.0,0.161,2.4,1.1,3.5,3.3,TOT,1988
tisdawa01,Wayman Tisdale,23,79,2378,16.1,0.558,0.002,0.315,7.8,14.8,11.3,6.6,1.1,0.8,11.3,22.7,3.3,2.5,5.7,0.116,0.1,-0.7,-0.7,0.8,INDIANA PACERS,1988
corzida01,Dave Corzine,31,80,2328,13.6,0.514,0.013,0.214,8.4,17.5,13.0,9.2,0.8,2.5,12.2,16.4,1.9,3.0,4.9,0.101,-0.4,0.1,-0.3,1.0,CHICAGO BULLS,1988
parisro01,Robert Parish,34,74,2312,17.2,0.62,0.001,0.321,9.5,21.9,16.1,6.9,1.2,2.1,15.2,18.7,3.8,2.6,6.4,0.134,1.1,-0.3,0.8,1.6,BOSTON CELTICS,1988
abdulka01,Kareem Abdul-Jabbar,40,80,2308,15.8,0.57,0.001,0.298,6.1,16.9,11.7,8.4,1.0,2.2,13.5,21.4,2.6,2.7,5.3,0.111,-0.1,0.1,0.0,1.2,LOS ANGELES LAKERS,1988
tarplro01,Roy Tarpley,23,81,2307,19.5,0.541,0.006,0.312,17.3,27.8,22.6,5.6,2.2,2.1,14.6,21.2,3.5,4.4,7.8,0.163,0.3,-0.1,0.2,1.3,DALLAS MAVERICKS,1988
breuera01,Randy Breuer,27,81,2258,15.3,0.53,0.0,0.363,9.5,18.0,13.7,6.7,1.0,2.8,10.5,19.0,2.4,2.8,5.1,0.109,-0.1,0.0,-0.1,1.1,MILWAUKEE BUCKS,1988
hornaje01,Jeff Hornacek,24,82,2243,15.9,0.569,0.096,0.306,3.5,9.6,6.6,31.5,2.3,0.3,18.5,15.3,3.7,1.3,5.0,0.106,1.4,0.0,1.4,1.9,PHOENIX SUNS,1988
brickfr01,Frank Brickowski,28,70,2227,16.0,0.584,0.006,0.434,8.0,15.5,11.7,16.0,1.5,0.9,17.8,20.7,3.0,1.1,4.1,0.088,0.3,-0.9,-0.6,0.8,SAN ANTONIO SPURS,1988
duckwke01,Kevin Duckworth,23,78,2223,14.9,0.561,0.0,0.474,10.9,17.1,14.0,4.1,0.6,0.8,13.9,22.6,3.0,2.1,5.2,0.112,-0.8,-2.0,-2.8,-0.4,PORTLAND TRAIL BLAZERS,1988
sellebr01,Brad Sellers,25,82,2212,10.7,0.496,0.01,0.22,5.6,7.4,6.5,8.9,0.8,1.8,10.4,17.0,1.3,2.0,3.3,0.071,-1.4,-0.6,-2.0,0.0,CHICAGO BULLS,1988
higgiro01,Rod Higgins,28,68,2188,16.3,0.608,0.054,0.444,4.7,10.4,7.5,12.3,1.5,0.8,11.4,18.1,5.0,0.6,5.7,0.124,1.7,-0.8,0.9,1.6,GOLDEN STATE WARRIORS,1988
dawkijo01,Johnny Dawkins,24,65,2179,17.0,0.551,0.073,0.265,3.2,6.9,5.1,29.4,1.9,0.1,14.2,19.7,4.0,0.3,4.3,0.095,1.9,-1.9,0.0,1.1,SAN ANTONIO SPURS,1988
johnsed03,Eddie Johnson,28,73,2177,15.2,0.532,0.085,0.216,6.2,10.3,8.2,12.6,0.7,0.2,10.3,25.4,2.5,0.5,3.0,0.065,0.8,-2.8,-2.0,0.0,PHOENIX SUNS,1988
benjabe01,Benoit Benjamin,23,66,2171,14.1,0.534,0.012,0.368,5.3,21.2,13.0,12.2,1.1,5.9,21.7,19.3,-1.4,3.5,2.0,0.045,-2.8,2.8,-0.1,1.0,LOS ANGELES CLIPPERS,1988
smithke01,Kenny Smith,22,61,2170,13.3,0.537,0.056,0.294,2.0,4.9,3.5,27.7,2.0,0.2,19.0,18.0,1.6,0.6,2.2,0.049,-0.5,-1.3,-1.8,0.1,SACRAMENTO KINGS,1988
schayda01,Danny Schayes,28,81,2166,18.4,0.64,0.003,0.729,9.3,23.3,16.1,6.2,1.3,2.4,14.9,18.7,5.4,3.3,8.8,0.195,0.4,0.5,0.9,1.6,DENVER NUGGETS,1988
leaveal01,Allen Leavell,30,80,2150,14.3,0.527,0.132,0.377,1.1,6.1,3.6,25.3,2.7,0.2,14.3,16.9,2.6,2.5,5.1,0.115,-0.3,1.1,0.8,1.5,HOUSTON ROCKETS,1988
rodmade01,Dennis Rodman,26,82,2147,17.4,0.571,0.024,0.401,16.9,20.2,18.6,7.4,1.7,1.2,15.8,19.2,3.2,3.6,6.8,0.153,1.2,0.4,1.6,2.0,DETROIT PISTONS,1988
dantlad01,Adrian Dantley,32,69,2144,19.9,0.619,0.002,0.663,4.5,7.3,5.9,11.9,0.9,0.3,10.8,24.2,7.5,1.9,9.4,0.21,3.7,-0.2,3.5,2.9,DETROIT PISTONS,1988
walkeke01,Kenny Walker,23,82,2139,12.3,0.512,0.001,0.245,10.0,10.9,10.4,5.8,1.4,1.7,9.3,16.9,2.5,2.3,4.7,0.106,-0.8,0.1,-0.7,0.7,NEW YORK KNICKS,1988
levincl01,Cliff Levingston,27,82,2135,15.5,0.609,0.004,0.436,11.8,14.5,13.1,4.6,1.2,2.4,12.3,15.1,4.6,2.3,7.0,0.157,0.5,0.3,0.8,1.5,ATLANTA HAWKS,1988
garlawi01,Winston Garland,23,67,2122,13.8,0.492,0.05,0.203,3.5,8.6,6.0,28.3,2.6,0.2,16.5,19.3,0.8,0.9,1.7,0.039,-0.9,-0.9,-1.8,0.1,GOLDEN STATE WARRIORS,1988
mccorti01,Tim McCormick,25,70,2114,13.4,0.566,0.003,0.332,7.8,18.1,12.8,8.7,0.7,0.7,13.0,17.0,2.5,1.4,3.9,0.089,-0.6,-0.9,-1.5,0.3,TOT,1988
robincl01,Cliff Robinson,27,62,2110,15.7,0.503,0.009,0.281,6.4,16.0,11.1,10.7,1.9,1.1,12.1,26.7,0.7,1.8,2.6,0.059,-0.6,-1.0,-1.7,0.2,PHILADELPHIA 76ERS,1988
williho01,Hot Rod Williams,25,77,2106,15.8,0.536,0.002,0.421,9.1,18.9,14.1,7.1,1.4,4.1,11.7,18.0,2.4,3.3,5.7,0.13,-0.4,1.1,0.8,1.5,CLEVELAND CAVALIERS,1988
westma01,Mark West,27,83,2098,13.1,0.574,0.002,0.497,9.2,19.5,14.4,5.0,1.1,4.1,19.9,17.4,0.4,2.7,3.1,0.071,-2.5,0.6,-2.0,0.0,TOT,1988
willike02,Kevin Willis,25,75,2091,14.0,0.548,0.003,0.357,12.4,16.7,14.5,1.9,1.6,1.2,14.8,18.8,1.7,2.5,4.2,0.095,-1.1,-1.0,-2.1,-0.1,ATLANTA HAWKS,1988
greensi02,Sidney Green,27,82,2049,10.3,0.48,0.003,0.325,12.0,24.3,17.9,6.3,1.5,1.0,18.1,16.2,-0.4,3.1,2.7,0.063,-3.1,-0.1,-3.2,-0.6,NEW YORK KNICKS,1988
kingbe01,Bernard King,31,69,2044,15.0,0.55,0.006,0.345,4.7,10.7,7.7,15.3,1.2,0.3,16.3,26.1,1.2,1.6,2.8,0.066,-0.1,-1.2,-1.3,0.3,WASHINGTON BULLETS,1988
mcdonbe01,Ben McDonald,25,81,2039,9.0,0.509,0.063,0.201,7.1,11.3,9.1,9.0,0.9,0.2,13.4,13.8,1.0,0.3,1.3,0.031,-2.4,-1.8,-4.2,-1.1,GOLDEN STATE WARRIORS,1988
mullich01,Chris Mullin,24,60,2033,19.8,0.58,0.105,0.292,3.1,8.3,5.6,22.1,2.6,0.9,13.0,23.9,4.1,1.0,5.1,0.121,3.3,-0.1,3.2,2.7,GOLDEN STATE WARRIORS,1988
pressha01,Harold Pressley,24,80,2029,12.7,0.51,0.157,0.185,7.4,12.4,9.9,12.7,2.0,1.5,15.1,17.8,0.9,1.3,2.2,0.052,-0.8,-0.1,-0.8,0.6,SACRAMENTO KINGS,1988
drewla01,Larry Drew,29,74,2024,11.7,0.498,0.125,0.15,1.1,5.3,3.1,29.4,1.5,0.0,16.5,18.5,0.1,1.2,1.2,0.03,-1.7,-1.4,-3.1,-0.6,LOS ANGELES CLIPPERS,1988
longjo01,John Long,31,81,2022,15.2,0.539,0.088,0.208,3.9,8.5,6.2,12.9,2.0,0.3,11.7,22.7,2.0,1.9,3.9,0.093,0.2,0.0,0.3,1.2,INDIANA PACERS,1988
thompmy01,Mychal Thompson,33,80,2007,14.6,0.544,0.004,0.404,11.8,15.7,13.8,4.6,0.9,2.2,11.7,20.0,2.4,2.3,4.6,0.111,-1.3,-1.1,-2.4,-0.2,LOS ANGELES LAKERS,1988
carrojo01,Joe Barry Carroll,29,77,2004,13.6,0.477,0.002,0.244,6.9,18.9,12.9,8.3,1.2,3.0,13.8,23.8,-1.1,2.7,1.6,0.039,-2.2,0.1,-2.2,-0.1,TOT,1988
sallejo01,John Salley,23,82,2003,14.2,0.614,0.0,0.572,9.5,12.9,11.2,7.6,1.3,4.0,17.4,14.3,3.0,3.1,6.2,0.148,-0.3,2.5,2.2,2.1,DETROIT PISTONS,1988
kleinjo01,Joe Kleine,26,82,1999,13.4,0.521,0.0,0.274,9.7,21.9,15.8,6.5,0.7,1.6,12.2,17.7,1.7,1.3,3.1,0.074,-1.7,-1.3,-3.0,-0.5,SACRAMENTO KINGS,1988
andergr01,Greg Anderson,23,82,1984,14.7,0.531,0.007,0.434,8.7,19.4,14.0,5.3,1.3,3.4,13.7,20.8,0.8,1.5,2.3,0.056,-1.6,-1.1,-2.7,-0.4,SAN ANTONIO SPURS,1988
willihe01,Herb Williams,29,75,1966,12.0,0.463,0.008,0.234,6.5,19.6,13.1,7.0,0.9,4.4,12.8,19.9,-1.1,2.9,1.8,0.044,-3.2,1.1,-2.1,0.0,INDIANA PACERS,1988
mahorri01,Rick Mahorn,29,67,1963,13.7,0.622,0.004,0.451,9.3,22.6,16.1,4.2,1.1,1.3,17.1,14.7,2.8,3.2,5.9,0.145,-0.8,0.9,0.2,1.1,DETROIT PISTONS,1988
daviswa03,Walter Davis,33,68,1951,17.8,0.537,0.093,0.224,1.8,7.4,4.6,21.9,2.1,0.1,10.0,26.3,3.0,0.9,3.8,0.094,1.8,-1.2,0.6,1.3,PHOENIX SUNS,1988
shortpu01,Purvis Short,30,81,1949,15.8,0.531,0.021,0.243,3.8,8.0,5.9,13.0,1.4,0.4,9.8,24.9,2.6,1.8,4.4,0.108,-0.2,-0.5,-0.6,0.7,HOUSTON ROCKETS,1988
johnsvi01,Vinnie Johnson,31,82,1935,13.8,0.475,0.025,0.226,5.3,7.9,6.7,21.1,1.5,0.5,12.6,25.9,0.2,2.1,2.3,0.056,-0.5,-0.4,-0.9,0.5,DETROIT PISTONS,1988
berrywa01,Walter Berry,23,73,1922,18.8,0.578,0.0,0.333,9.8,12.4,11.1,8.7,1.3,1.8,12.8,25.9,2.7,0.7,3.4,0.086,1.6,-2.0,-0.4,0.8,SAN ANTONIO SPURS,1988
johnske02,Kevin Johnson,21,80,1917,15.5,0.531,0.04,0.354,2.1,9.2,5.7,31.4,2.6,0.7,17.5,18.2,2.2,1.9,4.0,0.101,0.3,0.6,0.9,1.4,TOT,1988
paxsojo01,John Paxson,27,81,1888,12.3,0.532,0.163,0.077,1.0,5.3,3.2,22.5,1.3,0.0,9.6,15.1,2.7,1.5,4.2,0.106,-0.9,-0.5,-1.4,0.3,CHICAGO BULLS,1988
birdsot01,Otis Birdsong,32,67,1882,10.4,0.47,0.034,0.125,4.3,6.0,5.1,18.7,1.4,0.4,14.2,20.3,-0.9,0.8,-0.1,-0.003,-2.0,-1.4,-3.4,-0.7,NEW JERSEY NETS,1988
millere01,Reggie Miller,22,82,1840,14.0,0.58,0.274,0.297,5.7,5.6,5.7,10.2,1.4,0.6,12.5,18.6,2.9,1.3,4.2,0.11,1.1,-0.4,0.7,1.3,INDIANA PACERS,1988
harpero01,Ron Harper,24,57,1830,16.6,0.514,0.027,0.38,4.2,10.0,7.2,23.6,3.3,1.7,15.6,23.6,0.8,2.7,3.5,0.092,0.5,1.8,2.3,2.0,CLEVELAND CAVALIERS,1988
grantho01,Horace Grant,22,81,1827,13.0,0.53,0.004,0.359,9.8,18.2,14.0,6.7,1.4,1.7,12.8,15.8,1.6,2.6,4.2,0.111,-1.8,0.1,-1.7,0.2,CHICAGO BULLS,1988
listeal01,Alton Lister,29,82,1812,12.0,0.541,0.006,0.548,12.1,27.2,19.5,4.0,0.7,4.8,17.5,11.4,1.4,2.8,4.1,0.11,-2.5,1.0,-1.5,0.2,SEATTLE SUPERSONICS,1988
humphja01,Jay Humphries,25,68,1809,14.8,0.564,0.033,0.284,3.0,7.8,5.4,29.7,2.1,0.2,17.3,16.6,2.5,1.0,3.5,0.093,0.4,-0.3,0.1,1.0,TOT,1988
